first_cat,second_cat,titles,product_link,pictures,prices,nb_votes,votes
Cuisine et Maison,Ameublement et décoration,Dreamzie - Drap Housse 160 x 200 - Beige - 100% Jersey Coton Certifié Oeko Tex - Drap Housse 160x200 Coton,https://www.amazon.fr/Drap-Housse-Coton-Beige-Bonnet/dp/B07V1NC3ZD/ref=zg_bs_g_57694031_d_sccl_17/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/91+Z2G+j+BL._AC_UL900_SR900,600_.jpg",19.99,12290,4.4
Cuisine et Maison,Ameublement et décoration,"Utopia Bedding Coussins de Garnissage 40 x 40 cm (Lot de 4), (Blanc)",https://www.amazon.fr/Utopia-Bedding-Coussins-Garnissage-Int%C3%A9rieur/dp/B085DRST36/ref=zg_bs_g_57694031_d_sccl_18/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/61BK5OGLkeL._AC_UL900_SR900,600_.jpg",25.99,17806,4.6
Cuisine et Maison,Ameublement et décoration,"Ibergrif M34251B, 4 Pièces Crochet Adhésif 3M, Mural de Salle de Bains, Accroche Torchon Cuisine, Accroche Tableau sans Percer, Crochet Autocollant Acier Inox, Noir",https://www.amazon.fr/Ibergrif-Crochet-Adh%C3%A9sif-Mural-Pi%C3%A8ces/dp/B08FXPZCYD/ref=zg_bs_g_57694031_d_sccl_19/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/51B3C5rTndL._AC_UL900_SR900,600_.jpg",8.57,2363,4.5
Cuisine et Maison,Ameublement et décoration,Glade Gel Premium - Désodorisant infusé aux Huiles Essentielles pour Toilette Et Salle de Bain - Luscious Cherry & Peony - 45 Jours de Parfum,https://www.amazon.fr/Glade-Gel-Premium-D%C3%A9sodorisant-Essentielles/dp/B09HCK6FPP/ref=zg_bs_g_57694031_d_sccl_20/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/61adI4aX89L._AC_UL900_SR900,600_.jpg",2.09,569,3.8
Cuisine et Maison,Ameublement et décoration,Air Wick Spray Neutralisateur d'Odeurs aux Huiles Essentielles Douceur de Coton Blanc,https://www.amazon.fr/Air-Wick-Neutralisateur-dOdeurs-Essentielles/dp/B09TV5VJYH/ref=zg_bs_g_57694031_d_sccl_21/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/51mE6bf0MdL._AC_UL900_SR900,600_.jpg",3.95,577,4.4
Cuisine et Maison,Ameublement et décoration,AiPliantfis Matcha Green Duvet Cover Washed Cotton Literie en Pur Coton Literie 3 pièces Coton lavé Confort de Bedlinen Light Green Housse de Couette 135 * 200cm + 65 * 65 2 Taies d'oreiller,https://www.amazon.fr/AiPliantfis-Literie-Confort-Bedlinen-doreiller/dp/B0CDWZG284/ref=zg_bs_g_57694031_d_sccl_22/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/614cURjdyOL._AC_UL900_SR900,600_.jpg",,6,4.1
Cuisine et Maison,Ameublement et décoration,GRICOL Etagère de Douche d'angle sans Perçage en Métal avec 2 Crochets pour Douche Support Antirouille Autocollant pour Articles de Salle de Bains 2 Pièces (Noir),https://www.amazon.fr/GRICOL-Crochets-Antirouille-Autocollant-Articles/dp/B07WV39YJ5/ref=zg_bs_g_57694031_d_sccl_23/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/61hbu0onHTS._AC_UL900_SR900,600_.jpg",21.37,13111,4.7
Cuisine et Maison,Ameublement et décoration,Flowen Protège Matelas 120x190 cm Alèse Impermeable Drap Housse en Coton et Microfibre Protection Lit pour Adulte et Bebe Alaise pour Incontinence Anti-Acarien Couvre-Matelas Pipi Lavable en Machine,https://www.amazon.fr/Flowen-Impermeable-Incontinence-Anti-Acarien-Couvre-Matelas/dp/B0C5N7H4BH/ref=zg_bs_g_57694031_d_sccl_24/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/71KDK8YKYsL._AC_UL900_SR900,600_.jpg",18.99,7841,4.5
Cuisine et Maison,Ameublement et décoration,"Allesin Store Enrouleur Jour Nuit sans Perçage, Facile à Installer avec Clips pour Fenêtre ou Porte, 120 x 50 cm (H x L), Blanc",https://www.amazon.fr/Allesin-Enrouleur-Per%C3%A7age-Installer-Fen%C3%AAtre/dp/B08LZGBW9S/ref=zg_bs_g_57694031_d_sccl_25/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/71pYO3FV6yL._AC_UL900_SR900,600_.jpg",18.89,7987,4.4
Cuisine et Maison,Ameublement et décoration,"SONGMICS Boîtes à Chaussures, Lot de 18, Rangement Chaussures, Pliable, pour Pointure jusqu’à 44, Transparent et Blanc LSP18SWT",https://www.amazon.fr/SONGMICS-Chaussures-Rangement-Pointure-Transparent/dp/B081G8KRTB/ref=zg_bs_g_57694031_d_sccl_26/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/81ID98yL8KL._AC_UL900_SR900,600_.jpg",49.99,7244,4.4
Cuisine et Maison,Ameublement et décoration,"Taie Oreiller Satin 50x70 Lot de 2,pour Cheveux,Similaire Aux Taie d Oreiller en Soie,Taies d'oreillers 50x70 certifié Oeko-Tex Beige & 2 Satin Chouchous Vielit",https://www.amazon.fr/Vielit-Oreiller-doreiller-Chouchou-Similaire/dp/B0BWF37Z27/ref=zg_bs_g_57694031_d_sccl_27/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/61t070fE-QL._AC_UL900_SR900,600_.jpg",15.99,1867,4.3
Cuisine et Maison,Ameublement et décoration,"Utopia Bedding Lot de 2 Drap Housse - Blanc, 180 x 200 cm - Coupes de 35 cm pour Matelas épais - Microfibre brossée",https://www.amazon.fr/Utopia-Bedding-Lot-Drap-Housse/dp/B0BVMH19V9/ref=zg_bs_g_57694031_d_sccl_28/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/71AXggqFqRL._AC_UL900_SR900,600_.jpg",22.99,4389,4.7
Cuisine et Maison,Ameublement et décoration,"the carpet Relax Tapis Moelleux à Poils Courts, Dessous antidérapant, Lavable à 30 degrés, Super Doux, Aspect Fourrure, Beige, 160 x 220 cm",https://www.amazon.fr/carpet-Moelleux-Dessous-antid%C3%A9rapant-Fourrure/dp/B0CKZ4GW25/ref=zg_bs_g_57694031_d_sccl_29/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/918469sn94L._AC_UL900_SR900,600_.jpg",47.99,12013,4.4
Cuisine et Maison,Ameublement et décoration,"Amazon Basics Tringle à rideau de douche sans perçage, 61 à 91 cm, Nickel",https://www.amazon.fr/AmazonBasics-Tringle-Rideau-Douche-Tension/dp/B073Q7J2LG/ref=zg_bs_g_57694031_d_sccl_30/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/51LPje-ZhZL._AC_UL900_SR900,600_.jpg",13.04,73223,4.6
Cuisine et Maison,Ameublement et décoration,"Babacom Support Ordinateur Portable, Support PC Portable à 5 Niveaux Réglables, Refroidisseur en Aluminium Ventilé Compatible avec MacBook, Lenovo, HP, Autres Laptops Tablettes 10” - 15.6”",https://www.amazon.fr/Babacom-Ordinateur-R%C3%A9glables-Refroidisseur-Compatible/dp/B086V28W64/ref=zg_bs_g_57694031_d_sccl_81/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/71LkgWyEP2L._AC_UL900_SR900,600_.jpg",15.99,8046,4.7
Cuisine et Maison,Ameublement et décoration,Blanrêve - Couette très Chaude Anti Acariens - Maxi Confort et gonflante - Pour lit de 2 personnes - Eco Responsable - Fabriqué en France - Blanc - 240 x 220 cm,https://www.amazon.fr/Blanr%C3%AAve-Acariens-gonflante-personnes-Responsable/dp/B09ZQ2ZR2G/ref=zg_bs_g_57694031_d_sccl_82/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/81Yzt8VgaeL._AC_UL900_SR900,600_.jpg",59.99,1117,4.7
Cuisine et Maison,Ameublement et décoration,casa pura Tapis Entrée Intérieur - Tapis Antidérapant & Anti-Poussière | Paillasson d'Entree Interieur | Tapis de Porte Lavable & Ultra Absorbant | Noir - 60x90 cm,https://www.amazon.fr/casa-pura-Tapis-Entr%C3%A9e-Int%C3%A9rieur/dp/B07NRMPTNZ/ref=zg_bs_g_57694031_d_sccl_83/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/81RHDbeDtTL._AC_UL900_SR900,600_.jpg",15.99,3810,4.4
Cuisine et Maison,Ameublement et décoration,"douceur d'intérieur, Serviette Invité (30 x 50 cm) Tendresse Blanc, Eponge Unie",https://www.amazon.fr/douceur-dint%C3%A9rieur-Serviette-Invite-Tendresse/dp/B0B4T1P9M5/ref=zg_bs_g_57694031_d_sccl_84/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/71+JDf8DE2L._AC_UL900_SR900,600_.jpg",2.0,1183,4.4
Cuisine et Maison,Ameublement et décoration,Vision - Parure de lit Réversible Bicolor Anthracite/Gris - Set de Housse de Couette 140x200 cm avec 1 taie d'oreiller pour lit 1 Personne - 100% Coton,https://www.amazon.fr/Vision-Couette-Bicolor-r%C3%A9versible-140x200cm/dp/B07L8HBX2V/ref=zg_bs_g_57694031_d_sccl_85/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/61Cq4tJMj2L._AC_UL900_SR900,600_.jpg",23.9,443,4.4
Cuisine et Maison,Ameublement et décoration,"PHATOIL Huile Essentielle Vanille 100 ML, Huile Essentielle Pure Naturelle pour Diffuseur Humidificateur, Huile de Vanille pour Aromathérapie",https://www.amazon.fr/PHATOIL-Essentielles-Humidificateur-Aromath%C3%A9rapie-Th%C3%A9rapeutique/dp/B09YM3DJC3/ref=zg_bs_g_57694031_d_sccl_86/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/71h8tMVuRBL._AC_UL900_SR900,600_.jpg",9.99,1702,4.3
Cuisine et Maison,Ameublement et décoration,"WAVVE Plaid Couverture Polaire Flanelle en Microfibre, Jeté de Canapé 220x240 Gris Anthracite, Couverture lit Jete de Canape 2 Personnes, Plaid Fourrure Grand Chaud et Doux en Peluche, 240x220",https://www.amazon.fr/WAVVE-Couverture-Microfibre-Personnes-Anthracite/dp/B08DK9JGB3/ref=zg_bs_g_57694031_d_sccl_87/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/71K0-wOt94L._AC_UL900_SR900,600_.jpg",29.99,6593,4.5
Cuisine et Maison,Ameublement et décoration,"ED ENJOY HOME Rideau Occultant avec Œillets argentés, Vieux Rose, 140x240cm, 100% Polyester, Tissu Certifié Oeko-TEX, Collection Réglisse",https://www.amazon.fr/Enjoy-Home-2010VR140240-Occultant-Polyester/dp/B06WCZ9ZPK/ref=zg_bs_g_57694031_d_sccl_88/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/81LT63CKrrL._AC_UL900_SR900,600_.jpg",14.29,1111,4.3
Cuisine et Maison,"Aspirateurs, entretien des sols et nettoyeurs de vitres","Rowenta Lot de 4 sacs Hygiène+, Compatibles avec les aspirateurs traineau Compact Power, Power XXL, Silence Force, X-Trem Power ZR200520 Blanc",https://www.amazon.fr/Rowenta-ZR200520-Filtration-Hygiene-OPTIMAL/dp/B01539XFLI/ref=zg_bs_g_3575195031_d_sccl_1/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/61oXYpE-qSL._AC_UL900_SR900,600_.jpg",9.99,14367,4.7
Cuisine et Maison,"Aspirateurs, entretien des sols et nettoyeurs de vitres","Lefant Aspirateur Robot avec Télécommande, 2200Pa Robot Aspirateur Connecté WiFi/Bluetooth/Alexa/App, Mince et Silencieux, Auto-Charge, 120min d'Autonomie, Idéal pour Poils d'animaux Sols Tapis M210P",https://www.amazon.fr/Lefant-Aspirateur-T%C3%A9l%C3%A9commande-Auto-Charge-M210P/dp/B0CS3MY79Q/ref=zg_bs_g_3575195031_d_sccl_2/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/61WHAF9tO+L._AC_UL900_SR900,600_.jpg",99.99,23426,4.4
Cuisine et Maison,"Aspirateurs, entretien des sols et nettoyeurs de vitres",BISSELL Solution Spot & Stain Pro Oxy avec StainProtect®,https://www.amazon.fr/Bissell-D%C3%A9tergent-Spot-Stain-Pro/dp/B0BWNNDTN2/ref=zg_bs_g_3575195031_d_sccl_3/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/61F3m4GO0PL._AC_UL900_SR900,600_.jpg",9.99,21298,4.6
Cuisine et Maison,"Aspirateurs, entretien des sols et nettoyeurs de vitres","BISSELL SpotClean ProHeat | Shampouineuse | Nettoyeur Portable Tapis, Tapisserie et Intérieur de Voiture | Taches Plus Résistantes | Aspirateur Nettoyeur | Injecteur Extracteur | 330W | 74dB | 36988",https://www.amazon.fr/Shampouineuse-Tapisserie-R%C3%A9sistantes-Aspirateur-36988/dp/B07GXS35PG/ref=zg_bs_g_3575195031_d_sccl_4/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/71tPz3Zm+ZL._AC_UL900_SR900,600_.jpg",159.99,17222,4.4
Cuisine et Maison,"Aspirateurs, entretien des sols et nettoyeurs de vitres","Kärcher Nettoyant vitres concentré RM 503 , pour un nettoyage sans traces des fenêtres, miroirs et cabines de douche, 500ml donnent 6,25l de liquide de nettoyage dilué, Jaune",https://www.amazon.fr/K%C3%A4rcher-Nettoyant-concentr%C3%A9-d%C3%A9tergent-nettoyeurs/dp/B01HT9VOKO/ref=zg_bs_g_3575195031_d_sccl_5/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/51uK2iBzn1L._AC_UL900_SR900,600_.jpg",,18640,4.6
Cuisine et Maison,"Aspirateurs, entretien des sols et nettoyeurs de vitres",EVARY 8000mAh V8 Batterie pour Dyson V8 SV10 Remplacement Batterie pour Dyson V8 Absolute Animal Motorhead Fluffy Absolute Aspirateurs avec 2 Filtres + 1 Tournevis,https://www.amazon.fr/EVARY-Remplacement-Motorhead-Aspirateurs-Tournevis/dp/B0DDWPXG8Z/ref=zg_bs_g_3575195031_d_sccl_6/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/61UKaDJQlRL._AC_UL900_SR900,600_.jpg",49.99,330,4.3
Cuisine et Maison,"Aspirateurs, entretien des sols et nettoyeurs de vitres","Kärcher Nettoyeur de Vitres WV 2 Black Edition, Autonomie de Batterie : 35 min, Affichage LED, 2 Raclettes, Pulvérisateur avec Microfibres, 20 ml Nettoyant Vitres Concentré",https://www.amazon.fr/K%C3%A4rcher-Nettoyeur-raclettes-incluses-dautonomie/dp/B075F78KDV/ref=zg_bs_g_3575195031_d_sccl_7/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/61lYAXKeBUL._AC_UL900_SR900,600_.jpg",50.64,28378,4.4
Cuisine et Maison,"Aspirateurs, entretien des sols et nettoyeurs de vitres","Akitas V8 Aspirateur Balai sans Fil 3en1 à Main et Vertical Léger 22,2 V 150 W Batterie Lithium Rechargeable pour Sol, Tapis, Poils d'animaux (V8)",https://www.amazon.fr/AKITAS-Aspirateur-Animaux-Batterie-Rechargeable/dp/B09152HXCG/ref=zg_bs_g_3575195031_d_sccl_8/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/51VSywOwl2L._AC_UL900_SR900,600_.jpg",69.99,12680,4.0
Cuisine et Maison,"Aspirateurs, entretien des sols et nettoyeurs de vitres","Amazon Basics ― Aspirateur balai, appareil 2 en 1 avec câble, moteur ECO, filtre HEPA, léger, Noir",https://www.amazon.fr/Amazon-Basics-Aspirateur-appareil-moteur/dp/B07SG47NS3/ref=zg_bs_g_3575195031_d_sccl_9/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/71+5CwYkqwL._AC_UL900_SR900,600_.jpg",32.99,4297,4.1
Cuisine et Maison,"Aspirateurs, entretien des sols et nettoyeurs de vitres","Tineco Aspirateur Eau et Poussière sans Fil Floor One S5 Intelligent pour sols durs, écran Digital, Longue autonomie, Parfait pour Les saletés collantes et Les Poils d’Animaux, économie d'espace",https://www.amazon.fr/Tineco-Aspirateur-Poussi%C3%A8re-Intelligent-autonomie/dp/B093GCNT4Z/ref=zg_bs_g_3575195031_d_sccl_10/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/71IJe5ypjIL._AC_UL900_SR900,600_.jpg",329.0,4394,4.1
Cuisine et Maison,"Aspirateurs, entretien des sols et nettoyeurs de vitres","Boite de 4 Sacs Aspirateurs Electrolux, S-bag® Classic Long Performance, Excellente Filtration, Fermeture Automatique Hygiénique, + 15% de contenance, Installation Facile, E201S",https://www.amazon.fr/Electrolux-E201S-Sacs-S-Bag-Performance/dp/B07G58SR4W/ref=zg_bs_g_3575195031_d_sccl_11/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/81c5evHYbxL._AC_UL900_SR900,600_.jpg",8.8,2579,4.7
Cuisine et Maison,"Aspirateurs, entretien des sols et nettoyeurs de vitres","Brosse Compatible avec Les Aspirateurs Dyson V7, V8, V10, V11, V15, Tête de Nettoyage à Entraînement Direct avec 4 Phares Avant pour Sols Durs et Moquettes",https://www.amazon.fr/Compatible-Aspirateurs-Nettoyage-Entra%C3%AEnement-Moquettes/dp/B094FT1PQS/ref=zg_bs_g_3575195031_d_sccl_12/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/61i2LYzosTS._AC_UL900_SR900,600_.jpg",39.99,4004,4.0
Cuisine et Maison,"Aspirateurs, entretien des sols et nettoyeurs de vitres","Kärcher Nettoyeur de Vitres WV 1 Plus, Autonomie de Batterie : 25 min, Affichage LED, Réservoir d'Eau Sale : 100 ml, Poids : 0,5 kg, Pulvérisateur avec Microfibres, 20 ml Nettoyant Vitres Concentré",https://www.amazon.fr/K%C3%A4rcher-Nettoyeur-Vitres-Autonomie-Batterie/dp/B0CQTG8F4H/ref=zg_bs_g_3575195031_d_sccl_13/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/51tSIPql+XL._AC_UL900_SR900,600_.jpg",38.19,126,4.4
Cuisine et Maison,"Aspirateurs, entretien des sols et nettoyeurs de vitres","Milunho Aspirateur Voiture, 9500PA Portable Mini Aspirateur a Main, Aspirateur de Table avec Accessoires Multifonctions pour Maison Voiture Table",https://www.amazon.fr/Milunho-Aspirateur-8000PA-Portable-Voiture/dp/B0C58H9FYK/ref=zg_bs_g_3575195031_d_sccl_14/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/71vjdpvcWYL._AC_UL900_SR900,600_.jpg",26.06,1795,4.2
Cuisine et Maison,"Aspirateurs, entretien des sols et nettoyeurs de vitres","Sachet Filtre Ouate Nouvelle Gamme KWD1, KWD2, KWD3,WD2 Plus, WD3 (paquet De 4), Blanc",https://www.amazon.fr/Sachet-filtre-ouate-nouvelle-paquet/dp/B09N1BPYTG/ref=zg_bs_g_3575195031_d_sccl_15/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/81Zb8qtiUVL._AC_UL900_SR900,600_.jpg",12.9,3820,4.8
Cuisine et Maison,"Aspirateurs, entretien des sols et nettoyeurs de vitres",Akitas 800W Aspirateur cylindrique Puissant sans Sac avec tête de buse Allemande Wessel Werk pour sols durs et Tapis,https://www.amazon.fr/Akitas-Aspirateur-cylindrique-puissant-allemande/dp/B09FPPLHQV/ref=zg_bs_g_3575195031_d_sccl_16/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/61-oCp4GsFL._AC_UL900_SR900,600_.jpg",65.99,3611,4.4
Cuisine et Maison,"Aspirateurs, entretien des sols et nettoyeurs de vitres","Smyidel Filtre pour Dyson V11,3 Packs Filtres de remplacement pour Dyson V11 V15 SV14 SV17 SV22 Detect Animal Absolute Extra Pro Torque Drive Motorhead Aspirateur, Remplacer #DY-970013-02",https://www.amazon.fr/Filtres-remplacement-aspirateur-Animal-Compare-970013-02/dp/B091963CMP/ref=zg_bs_g_3575195031_d_sccl_17/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/71-Rt6JeUsL._AC_UL900_SR900,600_.jpg",20.99,19777,4.6
Cuisine et Maison,"Aspirateurs, entretien des sols et nettoyeurs de vitres","Electrolux E201SM Sac Aspirateur S-bag Classic Long Performance, 12 sacs, optimise le flux d'air avec le matériau synthétique résistant du sac, adapté à de nombreux types d'aspirateurs",https://www.amazon.fr/Electrolux-e201sm-aspirateur-Classic-Performance/dp/B07G5XNHV6/ref=zg_bs_g_3575195031_d_sccl_18/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/81ti7we0YuL._AC_UL900_SR900,600_.jpg",14.99,6146,4.8
Cuisine et Maison,"Aspirateurs, entretien des sols et nettoyeurs de vitres","Rowenta Lot de 5 sacs Wonderbag Original, Compatibles avec des aspirateurs traineaux, Adapteur breveté universel, Très résistants, Haut pouvoir filtrant WB406120 Bleu",https://www.amazon.fr/Wonderbag-WB406120-boite-aspirateur-Classic/dp/B002TMCCA8/ref=zg_bs_g_3575195031_d_sccl_19/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/71pnYslEXAS._AC_UL900_SR900,600_.jpg",7.99,8717,4.7
Cuisine et Maison,"Aspirateurs, entretien des sols et nettoyeurs de vitres","Rowenta Swift Power Cyclonic Aspirateur sans sac, Puissance 900 W max, Compact, Haute filtration, Nombreux accessoires RO2981EA, Bleu, Única",https://www.amazon.fr/Rowenta-Cyclonic-Aspirateur-Design-Compact/dp/B07WL235B5/ref=zg_bs_g_3575195031_d_sccl_20/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/61YJwaKgttL._AC_UL900_SR900,600_.jpg",99.99,6765,4.4
Cuisine et Maison,"Aspirateurs, entretien des sols et nettoyeurs de vitres","Batterie pour Dyson V10 SV12, LONGFIT 6500mAh Batterie Compatible avec Dyson Cyclone V10 Animal V10 Absolute V10 Fluffy V10 Motorhead V10 Total Clean Dyson Aspirateur",https://www.amazon.fr/Batterie-V10-Compatible-Motorhead-Aspirateur/dp/B0D7C6C2KB/ref=zg_bs_g_3575195031_d_sccl_21/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/61u7w4ELg+L._AC_UL900_SR900,600_.jpg",54.59,3320,4.4
Cuisine et Maison,"Aspirateurs, entretien des sols et nettoyeurs de vitres","Original roborock Nettoyants Sol, pour Aspirateurs Robots Laveurs roborock et Aspirateur Eau et Poussière sans Fil, Pas de Mousse ni de Traces, Se Concentrer, 480mL, Dilution 1:300",https://www.amazon.fr/roborock-Nettoyants-Aspirateurs-Aspirateur-Concentrer/dp/B0C1NQLCDS/ref=zg_bs_g_3575195031_d_sccl_22/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/51Gr7A9AovL._AC_UL900_SR900,600_.jpg",19.99,240,4.5
Cuisine et Maison,"Aspirateurs, entretien des sols et nettoyeurs de vitres","Rowenta Aspirateur balai sans fil, Multifonction, 2 vitesses, Autonomie 45 min, Batterie amovible X-PERT 6.60 Essential RH6838WO",https://www.amazon.fr/Rowenta-RH6838-X-Pert-Essential-Aspirateur/dp/B09C6J3Z9F/ref=zg_bs_g_3575195031_d_sccl_23/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/61ecu1e1qjL._AC_UL900_SR900,600_.jpg",129.99,4205,4.2
Cuisine et Maison,"Aspirateurs, entretien des sols et nettoyeurs de vitres","Lot de 2 Filtre pour Aspirateur Dyson V10 SV12, Cyclone Series Absolute Animal Motorhead Total Clean, Lavables et Réutilisables, Remplace la Pièce V10# 969082-01",https://www.amazon.fr/Aspirateur-V10-Motorhead-R%C3%A9utilisables-969082-01/dp/B0CP518HJV/ref=zg_bs_g_3575195031_d_sccl_24/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/81NeiX7xmWL._AC_UL900_SR900,600_.jpg",11.99,370,4.5
